id,geom,n,smiles,refcodes
OH497,OH,3,Cc1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,ACIDOG;DANSUH;GIZDOK;IKELIU;KOGLEY;KOGLEY;OFUQEN;ONOKOS;OSAXUD;RISRES;TOJVOG;YOGNAL
OH498,OH,2,c1c[n:1]c(-c2[nH]cc[n:1]2)[nH]1,ACOVEV;GEZDUN;GEZFAV;GEZFEZ;GEZFID;HUZSEB;HUZSEB;HUZSEB;ITEDAN;KEWQOT;KEWQUZ;NAGJIO;NAGJIO;NAGJIO;NAGJIO01;NAGJIO01;NAGJIO01;NUCFOH;NUCFOH;NUCFOH;NUCFOH01;NUCFOH01;NUCFOH01;NUCFOH02;NUCFOH02;NUCFOH02;NUYKOI;PUNQUK
OH499,OH,3,O=C([O-])c1cccc(-c2cccc(-c3cccc[n:1]3)[n:1]2)[n:1]1,ADACAM;ADACAM
OH500,OH,2,c1cc2cc[n:1]c3c2c(c1)c1cccc2cc[n:1]c3c21,ADEHAU;TAWGOO;TAWGOO;TAWGOO
OH501,OH,2,c1cc2cc[n:1]c3c2c(n1)c1nccc2cc[n:1]c3c21,ADEHEY;BOQCIV;SODFAU;WAPNUY;WAPPAG;WAPPEK
OH502,OH,3,c1csc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)c1,ADIKON;ADIKON
OH503,OH,4,C(C[N:1](CC[NH2:1])CC[NH2:1])[NH2:1],ADIPEL;ADIPIP;UGERUV
OH504,OH,2,COCOCc1cc(Br)cc(-c2ccc(-c3ccc(-c4cc(Br)cc(COCOC)c4)c[n:1]3)[n:1]c2)c1,ADOCEB
OH505,OH,2,Cn1c[n:1]c(-c2cccc[n:1]2)n1,AFACOA
OH506,OH,2,CC(c1ccccc1)[N:1]=Cc1cccc[n:1]1,AFARAA
OH507,OH,2,c1cc[n:1]c(-c2c3ccccn3n[n:1]2)c1,AFODIJ
OH508,OH,2,c1ccn2n[n:1]c(-c3c4ccccn4n[n:1]3)c2c1,AFODOP
OH509,OH,2,COc1ccc(OC)c(-c2nc(-c3cccc[n:1]3)[n:1][n-]2)c1,AFOFIK
OH510,OH,2,Cc1ccc2ccc3ccc(C)[n:1]c3c2[n:1]1,AFONAN;AFONAN;DAGRIM;DAGRIM;DIGZUP;DIGZUP;DUMGEY;DUMGEY;EZIYAN;EZIYAN;EZIYER;EZIYER;EZIYIV;EZIYIV;FAQMEQ;FAQMOA;KEFCON;KOWQAQ;KOWQAQ;NAQZUC;NAQZUC;QOZDEQ;QOZDEQ;QUHQAL;QUHQAL;QUQLET;QUQLET;RUVWAH;RUVWAH;SALVOR;SALVOR;UGOYEW;UJANUO;UJANUO;UKEBUJ;UKEBUJ;UKEHOH;UKEHOH;XIGNAC;XIGNAC;YAPXEV;YAPXEV;YAPXIZ;YAPXIZ;YAPXOF;YAPXOF;MUHJAD
OH511,OH,2,Oc1cc[n:1]c(-c2cc(O)cc[n:1]2)c1,AFONAN;EPISUT;EPISUT;EPISUT;EWEZUC;PAXTAM
OH512,OH,2,c1ccc2sc(-c3ccc(-c4nc5c6ccc[n:1]c6c6c(ccc[n:1]6)c5[n-]4)cc3)nc2c1,AHISOA
OH513,OH,2,c1ccc(C(c2ccccn2)C(c2cccc[n:1]2)c2cccc[n:1]2)nc1,AJAZIU
OH514,OH,2,c1ccc(C(=C(c2cccc[n:1]2)c2cccc[n:1]2)c2ccccn2)nc1,AJAZOA
OH515,OH,2,O=C1NCc2c1c1ccc[n:1]c1c1c2ccc[n:1]1,AKEXUL
OH516,OH,3,CC(C)(C)[S:1]Cc1cccc(C[S:1]C(C)(C)C)[n:1]1,AKOQAT
OH517,OH,2,C(#Cc1cc(Cn2cc(-c3ccc(-c4cccc[n:1]4)[n:1]c3)nn2)cc(C#Cc2cccnc2)n1)c1cccnc1,ALANOS
OH518,OH,2,C(#Cc1cc(Cn2cc(-c3cccc[n:1]3)[n:1]n2)cc(C#Cc2cccnc2)n1)c1cccnc1,ALANUY
OH519,OH,3,C[Si](C)(C)c1ccc([B-](c2cccc[n:1]2)(c2cccc[n:1]2)c2cccc[n:1]2)cc1,ALARIQ;ALARIQ
OH520,OH,3,Ic1ccc([B-](c2cccc[n:1]2)(c2cccc[n:1]2)c2cccc[n:1]2)cc1,ALARUC;ALARUC
OH521,OH,3,CC1(C)OB(c2ccc([B-](c3cccc[n:1]3)(c3cccc[n:1]3)c3cccc[n:1]3)cc2)OC1(C)C,ALASAJ
OH522,OH,3,Br[B-](c1cccc[n:1]1)(c1cccc[n:1]1)c1cccc[n:1]1,ALASAJ
OH523,OH,2,CC[N+](CC)(CC)Cc1ccc(-c2ccc(C[N+](CC)(CC)CC)c[n:1]2)[n:1]c1,ALEMIO;KOFWIM;MUFRAI
OH524,OH,3,c1cc[n:1]c(-c2cc(-c3ncc[nH]3)cc(-c3cccc[n:1]3)[n:1]2)c1,AMAPAG;AMAPAG;VUNTAA;VUNTAA
OH525,OH,4,c1cc[n:1]c(C[N:1]2CC[NH:1]CC[NH:1]CC2)c1,AMISOE;COGFAG;COGFEK
OH526,OH,3,c1ccc([Se]c2cccc(-c3cccc([Se](c4ccccc4)=[O:1])[n:1]3)[n:1]2)cc1,ANAQUD;ANARAK
OH527,OH,2,O=S(=O)([O-])Cc1cc[n:1]c(-c2cc(CS(=O)(=O)[O-])cc[n:1]2)c1,ARAVUM
OH528,OH,2,O=P([O-])(O)Cc1cc[n:1]c(-c2cc(CP(=O)([O-])O)cc[n:1]2)c1,ARAWAT
OH529,OH,2,CN1c2ccccc2[N+](c2cccc[n:1]2)=[C-:1]1,AROFOD;DITGUK;WIMVAR
OH530,OH,2,c1cc2c3c(c4ccc[n:1]c4c2[n:1]c1)SC(=C1SC2=C(SCCS2)S1)S3,AROJEX
OH531,OH,2,O=c1sc2c3ccc[n:1]c3c3c(ccc[n:1]3)c2s1,AROJIB
OH532,OH,3,CN1C=C[N+](Cc2cccc(CN3C=C[N+](C)=[C-:1]3)[n:1]2)=[C-:1]1,ASELEQ;ASELEQ;ASELIU
OH533,OH,2,COc1ccc([N:1]=C2C(=[N:1]c3ccc(OC)cc3)c3cccc4cccc2c34)cc1,ASUWIW;MUHKEH
OH534,OH,2,CC(=O)CC1(O)C(=O)c2ccc[n:1]c2-c2c1ccc[n:1]2,ATOPUU
OH535,OH,3,CCCNC(=[NH+]CCC)c1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,AXIYEN
OH536,OH,2,Brc1cc2c(Br)c(Br)c3cc(Br)c[n:1]c3c2[n:1]c1,AXUZAU
OH537,OH,2,C=C(C[P:1](c1ccccc1)c1ccccc1)C[P:1](c1ccccc1)c1ccccc1,AZICAP
OH538,OH,2,CN(C)[N:1]=Cc1ccccc1[P:1](c1ccccc1)c1ccccc1,AZICET
OH539,OH,2,c1ccc([P:1](CC[As:1](c2ccccc2)c2ccccc2)c2ccccc2)cc1,AZICIX
OH540,OH,2,Cc1ccc([N:1]=Nc2n(C)cc[n:1]2)cc1,BABGAN;BABGAN
OH541,OH,2,C(C[NH2:1])[NH2:1],BABRAX;BABRAX;BABRAX;COLGUF;COLGUF;EZIYIV;FANQAO;JANZIK;KAWREH;KIBTUM;KOKMUU;KOLJUS;KUBJAT;KUBJAT;MORBAW;NINHOJ;SAXCIE;YOTXIO;YOTXIO
OH542,OH,3,Cc1cccnc1C[N:1](Cc1c(C)ccc[n:1]1)Cc1c(C)ccc[n:1]1,BACDEP;BACDEP
OH543,OH,3,C[S:1]c1ccccc1C=[N:1]CC[Se:1]c1ccccc1,BADVAF;BADVAF
OH544,OH,2,C1=CC(=[NH:1])C(=[NH:1])C=C1,BAMVEQ;EJIROE;MATMOJ;PAQSUV;WENJEG
OH545,OH,2,CC1(C)N=c2c(c3ccc[n:1]c3c3c2ccc[n:1]3)=N1,BAQTES
OH546,OH,2,COc1cc[n:1]c(-c2cc(OC)cc[n:1]2)c1,BAQYAU;EPISON;EPISON;EPISON;GIGPOE;HATJUJ;HATJUJ;HAXSOQ;HOSFOM;HOSFOM;VIYDEO;VOHZOK
OH547,OH,2,Clc1cc[n:1]c(-c2cc(Cl)cc[n:1]2)c1,BAQYEY;GIXBIB;GIXBIB;GIXBIB;WAPWER;WAPWER
OH548,OH,2,O=C1c2ccccc2C(=O)c2nc3c4ccc[n:1]c4c4c(ccc[n:1]4)c3nc21,BAVGOW;LIZFOQ
OH549,OH,2,O=C(O)C(C(=O)O)=C1c2ccc[n:1]c2-c2c1ccc[n:1]2,BAVROH
OH550,OH,2,CCOC(=O)C(C(=O)OCC)=C1c2ccc[n:1]c2-c2c1ccc[n:1]2,BAVRUN
OH551,OH,3,c1cc(-c2[nH]c3ccccc3[n:1]2)[n:1]c(-c2[nH]c3ccccc3[n:1]2)c1,BAYGUF;DOZSIW;DOZSOC;GACCOF;IKELIU;KIZWIA;MIBSEW;WINSET;WINSOD;YAXJIT
OH552,OH,3,c1cc[n:1]c(-c2cc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)cc(-c3cccc[n:1]3)[n:1]2)c1,BAYGUF;BAYHAM;BAYHAM
OH553,OH,2,O=C(Nc1ccccc1)c1cc[n:1]c(-c2cc(C(=O)Nc3ccccc3)cc[n:1]2)c1,BECZUH
OH554,OH,4,c1cc2ccc1CCc1cc[n:1]c3c1ccc1cc(c[n:1]c13)-c1ccc(cc1)OCCOCCOCCOCCOCCOc1ccc(cc1)-c1cc3ccc4c(cc[n:1]c4c3[n:1]c1)CC2,BELJUY;BELKAF
OH555,OH,3,c1cc(-c2[nH]cc[n:1]2)[n:1]c(-c2[nH]cc[n:1]2)c1,BENJAG;BENJAG
OH556,OH,2,Cn1cc[n:1]c1[P:1](c1ccccc1)c1ccccc1,BEZDOA;BEZDOA;BEZDOA
OH557,OH,2,c1cc[n:1]c(-c2n(Cc3c4ccccc4cc4ccccc34)c3ccccc3[n:1]2)c1,BILJEM
OH558,OH,2,c1ccc(N(c2ccccc2)c2cc3ccc4cc(N(c5ccccc5)c5ccccc5)c[n:1]c4c3[n:1]c2)cc1,BILMEP
OH559,OH,2,c1ccc2c(c1)Oc1ccccc1N2c1cc2ccc3cc(N4c5ccccc5Oc5ccccc54)c[n:1]c3c2[n:1]c1,BILMIT
OH560,OH,2,c1ccc([P:1](c2ccccc2)c2cccc3ccc[n:1]c23)cc1,BINKUH;QONCED;QONCIH;QONCUT;QONDAA;UHOJOQ
OH561,OH,3,C[S:1]c1ccccc1[N:1]=Cc1ccc2ccccc2[n:1]1,BIQGAL
OH562,OH,3,c1cc(-n2ccc[n:1]2)[n:1]c(-n2cnc[n:1]2)c1,BOBKUB;BOBKUB
OH563,OH,3,Cc1cn(-c2cccc(-n3cnc[n:1]3)[n:1]2)[n:1]c1,BOBLAI;BOBLAI
OH564,OH,4,c1cc[n:1]c(-c2cccc(CCc3cccc(-c4cccc[n:1]4)[n:1]3)[n:1]2)c1,BOCQOA;LIHXOP
OH565,OH,3,c1cc[n:1]c(-c2cc(-c3cncnc3)cc(-c3cccc[n:1]3)[n:1]2)c1,BODGIL;BODGIL
OH566,OH,3,c1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,BOFGEJ;BOFGEJ;BOFGEJ01;BOFGEJ01;DOZSES;FAFFID;FAFFID;FAFFOJ;FAFFOJ;FAFGEA;FAFGEA;GEPBUZ;GOXLUC;JOFRIH;ORUHEQ;POLNAH;POMBIE;RUCWIX;UYOFAR;UYOFAR
OH567,OH,3,c1ccc(C2=C(c3ccccc3)[N+](Cc3cccc[n:1]3)=[C-:1]N2Cc2cccc[n:1]2)cc1,BOKJUI
OH568,OH,2,O=[S:1](CCC[S:1](=O)c1ccccc1)c1ccccc1,BOLRAX
OH569,OH,2,c1ccc([S:1]CCC[S:1]c2ccccc2)cc1,BOLREB;HETJEW
OH570,OH,4,c1cc2[n:1]c(c1)C[NH:1]Cc1cccc([n:1]1)C[NH:1]C2,BOQCIV
OH571,OH,2,c1cc2c3nsnc3c3ccc[n:1]c3c2[n:1]c1,BOVJUT;GADWOA;XARSAN;XARSAN;XARSAN
OH572,OH,3,Cc1cc(C)c2ccc(-n3cc[n+](Cc4ccc(-c5cc(-c6cccc[n:1]6)[n:1]c(-c6cccc[n:1]6)c5)cc4)c3)nc2n1,BOZWOE;BOZWOE
OH573,OH,2,Cc1c[n:1]c2c(ccc3c(C)c(C)c[n:1]c32)c1C,BUNXUE;UGOYOG;YERZON;YETQIA
OH574,OH,4,c1cc[n:1]c(CC[S:1]CC[S:1]CCc2cccc[n:1]2)c1,BUNXUE;GUXVIE;GUXVOK;JANZIK;KISRAG;PECVOJ;PECVUP
OH575,OH,2,c1sc[n:1]c1-c1csc[n:1]1,BUSYOE;BUSYOE;BUSYOE;KOFQAY;KOFQAY
OH576,OH,3,Nc1nc(N)[n:1]c(-c2cccc(-c3nc(N)nc(N)[n:1]3)[n:1]2)n1,CABZEN
OH577,OH,3,Brc1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,CABZEN;DOSGAU
OH578,OH,3,CC(C)(C)c1cc[n:1]c(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)cc[n:1]3)[n:1]2)c1,CADMIG
OH579,OH,2,Cc1cccc(-c2cccc[n:1]2)[n:1]1,CADMOM;EGUHOG;FINREA;FINREA;FINREA;FINREA01;FINREA01;FINREA01
OH580,OH,3,CCOC(=O)c1cc[n:1]c(-c2cc(C(=O)OCC)cc(-c3cc(C(=O)OCC)cc[n:1]3)[n:1]2)c1,CAGNOQ
OH581,OH,3,Cn1nc(-c2cccc(-c3n(C)nn[n:1]3)[n:1]2)[n:1]n1,CAGNOQ
OH582,OH,3,CN1C=C[N+](c2cc(-c3ccccn3)cc(N3C=C[N+](C)=[C-:1]3)[n:1]2)=[C-:1]1,CAPXUO;CAPXUO
OH583,OH,3,Oc1cc(-c2cccc[n:1]2)[n:1]c(-c2cccc[n:1]2)c1,CAPYAU;CAPYEY;CAPYEY
OH584,OH,3,c1cc(-c2c3ccccn3n[n:1]2)[n:1]c(-c2c3ccccn3n[n:1]2)c1,CAQPES;CAQPES
OH585,OH,3,CC(C)(C)c1cc(-c2ccc3cccnc3[n:1]2)[n:1]c(-c2ccc3cccnc3[n:1]2)c1,CAXKUI
OH586,OH,3,Oc1cccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)c1,CAYDUE;CAYFIU
OH587,OH,3,c1cc[n:1]c(-c2cc(-c3ccncc3)cc(-c3cccc[n:1]3)[n:1]2)c1,CAYDUE;CAYFEQ;OFUKEG;OFUKEG;OFUKIK;OFUKIK;OFUKOQ;PEHPOI;PEHPOI
OH588,OH,3,Oc1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,CAYFAM;CAYFEQ
OH589,OH,3,c1cncc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)c1,CAYFAM;CAYFIU;CEJCUQ;CEJCUQ
OH590,OH,2,Cc1cc(C)cc(-c2ccc(N3C=C[N+](c4c(C)cc(C)cc4C)=[C-:1]3)[n:1]c2)c1,CAYNAU;CAYNAU
OH591,OH,2,Cc1cc(C)c(N2C=C[N+](c3cccc[n:1]3)=[C-:1]2)c(C)c1,CAYNEY;CAYNEY;TIYLIZ;TIYLIZ
OH592,OH,3,c1cc(-c2cc[nH][n:1]2)[n:1]c(-c2cc[nH][n:1]2)c1,CAZJOD;CAZJOD;MITJIJ;MITJIJ
OH593,OH,2,CC(c1cccc[n:1]1)[NH2:1],CEGBUL
OH594,OH,2,Cc1nccc(-c2cccc[n:1]2)[n:1]1,CENQUH
OH595,OH,4,C[N:1](c1cccc2ccc[n:1]c12)C1CCCCC1[N:1](C)c1cccc2ccc[n:1]c12,CEVTAB
OH596,OH,4,Cc1ccc2cccc([N:1](C)C3CCCCC3[N:1](C)c3cccc4ccc(C)[n:1]c34)c2[n:1]1,CEVTEF
OH597,OH,2,c1ccc(-c2cccc(-c3cccc(-c4ccccc4)[n:1]3)[n:1]2)cc1,CIDVUJ
OH598,OH,3,c1cc[n:1]c(-c2cc(-c3ccsc3)cc(-c3cccc[n:1]3)[n:1]2)c1,CIDXEV;CIDXEV
OH599,OH,3,OCCCn1cc(-c2cccc(-c3cn(CCCO)n[n:1]3)[n:1]2)[n:1]n1,CIGJUY;CIGJUY
OH600,OH,3,c1csc(-c2ccc(-c3cc(-c4cccc5ccc[n:1]c45)[n:1]c(-c4cccc5ccc[n:1]c45)c3)cc2)c1,CIGPOZ;CIGPOZ
OH601,OH,3,Brc1ccc(-c2cc[n:1]c3c(-c4cccc(-c5cccc6c(-c7ccc(Br)cc7)cc[n:1]c56)[n:1]4)cccc23)cc1,CIGPUF
OH602,OH,3,c1cc(-c2cccc3ccc[n:1]c23)[n:1]c(-c2cccc3ccc[n:1]c23)c1,CIGPUF;DOYFUT;DOYFUT;DOYGAA;DUDLUK;DUDLUK;GEQHUG;GEQHUG;MUXTEF;MUXTEF;NISCUP;NISDAW;OTAPIK;OTAPIK;OTAPUW;ZAYSEA
OH603,OH,2,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccn6)nc5)c[n:1]4)[n:1]c3)cn2)nc1,CIHMEO
OH604,OH,2,C=Cc1ccc(COC(=O)c2cc[n:1]c(-c3cc(C(=O)OCc4ccc(C=C)cc4)cc[n:1]3)c2)cc1,CILWUS
OH605,OH,2,CC(C)(C)c1cc(-c2[nH]c3c4ccc[n:1]c4c4c(ccc[n:1]4)c3[nH+]2)cc(C(C)(C)C)c1,CIMPAQ
OH606,OH,2,CC(C)(C)c1cc(-c2nc3c4ccc[n:1]c4c4c(ccc[n:1]4)c3[nH]2)cc(C(C)(C)C)c1,CIMPEU
OH607,OH,3,O=C(O)c1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,CIPKIW;CIPKOC;LIQVOX;RAGCEJ
OH608,OH,3,c1ccc(-c2nc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)n2)cc1,CIPKIW;RISZID;RISZID;UFUQOB
OH609,OH,2,O=P(O)(O)c1cc[n:1]c(-c2cc(P(=O)(O)O)cc[n:1]2)c1,CIRHOD
OH610,OH,2,O=P([O-])(O)c1cc[n:1]c(-c2cc(P(=O)(O)O)cc[n:1]2)c1,CIRHOD;CIRHOD
OH611,OH,2,Cc1ccc([N:1]=Cc2cccc[n:1]2)cc1,COHWAZ;COHWAZ;COHWED;COHWED;COHWIH;COHWIH;COHWON;COHWON;COHWUT;NAKNAP;NAKNAP
OH612,OH,2,c1cc2c([n:1]c1)-c1c(ccc[n:1]1)C2,COMVIJ;SAXCEA;SAXCEA;SAXCEA
OH613,OH,2,ClCc1ccc2nc3c4ccc[n:1]c4c4c(ccc[n:1]4)c3nc2c1,COPPEE
OH614,OH,2,CC(=O)Oc1ccc2nc3c4ccc[n:1]c4c4c(ccc[n:1]4)c3nc2c1,COPPII
OH615,OH,3,CC(C)(C)N1C=C[N+](c2cccc(N3C=C[N+](C(C)(C)C)=[C-:1]3)[n:1]2)=[C-:1]1,COSSUA;COSSUA;HUDDER;YUNFEV;YUNFUL
OH616,OH,2,Cc1cc[n:1]c(-c2cc(C(=O)O)cc[n:1]2)c1,CUDJUH;TIRTIY;ZEKHUV
OH617,OH,3,c1ccc2c(c1)N(Cc1cccc[n:1]1)[C-:1]=[N+]2Cc1cccc[n:1]1,CUQWER;CUQWER;JEFBAA
OH618,OH,2,O=[N+]([O-])c1cc2ccc[n:1]c2c2c1ccc[n:1]2,DACBER;LIPRAD;NOBFER;NOBFER
OH619,OH,2,c1cc2ccc3cccc4c3c2c(c1)c1[nH]c(-c2[nH]cc[n:1]2)[n:1]c41,DACRUX
OH620,OH,2,c1ccc2c(c1)o[p:1](OCCOCCOCCOCCO[p:1]1oc3ccccc3c3ccccc3o1)oc1ccccc12,DAGGUO
OH621,OH,2,O=C1c2ccc[n:1]c2-c2c1ccc[n:1]2,DAGREI;DAGRIM;PONNIR;YAGJAR;YAGJAR10
OH622,OH,4,C[N:1]1CCC[N:1](C)CCC[N:1](C)CC[N:1](C)CCC1,DAGWAJ
OH623,OH,4,C[N:1]1CCC[N:1](C)CCC[N:1](C)CCC[N:1](C)CCC1,DAGWEN;MARBUC;YACBOT
OH624,OH,2,c1cc[n:1]c(-c2ccc3nc4ccccc4cc3[n:1]2)c1,DANLUC;DANLUC;GAQHOY;HAVTII;HUYFEN;ULOMEO;ULOMEO;ULOMOY
OH625,OH,2,c1ccc2c(c1)Cc1c(ccc(-c3cccc[n:1]3)[n:1]1)N2,DANMAJ;DANMAJ;GAQHEO;MIDWIG;ULOMIS;ULOMIS;ULOMOY
OH626,OH,3,CC(O)(c1cccc[n:1]1)c1cccc(-c2cccc[n:1]2)[n:1]1,DANSUH
OH627,OH,2,c1cc[n:1]c(-c2ccc3cc4ccccc4nc3[n:1]2)c1,DEFMIN;DEFMUZ
OH628,OH,2,CN(C)c1ccc(C=NN=C2c3ccc[n:1]c3-c3c2ccc[n:1]3)cc1,DEFZET
OH629,OH,3,COc1cc(N2C=C[N+](C)=[C-:1]2)[n:1]c(N2C=C[N+](C)=[C-:1]2)c1,DEKTEV
OH630,OH,3,Clc1cnc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)nc1,DEVYAF
OH631,OH,2,COc1ccc(N2C3=CC(=[N:1]c4ccc(OC)cc4)C(=[N:1]c4ccc(OC)cc4)C(=O)C3=Nc3ccc(OC)cc32)cc1,DEXFAO
OH632,OH,5,C[S:1]c1ccccc1[NH:1]Cc1cccc(C[NH:1]c2ccccc2[S:1]C)[n:1]1,DEXNUP;DEXQAY
OH633,OH,2,O=C([O-])c1ccc2ccc3ccc[n:1]c3c2[n:1]1,DIGTEV;DIGTEV;DIGTIZ;DIGTIZ
OH634,OH,3,O=C(CCCCCN1C(=O)C=CC1=O)Nc1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,DIHCII
OH635,OH,3,Nc1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,DIHCOO
OH636,OH,2,Cc1cc2c([nH]c(-c3[nH]c4c([N+](=O)[O-])c(C)c(C)cc4[n:1]3)[n:1]2)c([N+](=O)[O-])c1C,DIMVUS;ODIDIP;OFEROH
OH637,OH,2,c1ccc([P:1](c2ccccc2)N2CCC[N+]3=C2N([P:1](c2ccccc2)c2ccccc2)CCC3)cc1,DIQZOU
OH638,OH,2,c1nc2[nH]c[n:1]c2c(=[S:1])[nH]1,DIXLOL;DIXLOL
OH639,OH,3,CC(C)(c1cccc[n:1]1)c1cccc(-c2cccc[n:1]2)[n:1]1,DOGJOZ;DOGJOZ
OH640,OH,2,CC(NC(=O)c1cc[n:1]c(-c2cc(C(=O)NC(C)c3ccccc3)cc[n:1]2)c1)c1ccccc1,DOKVII;DOKVII01
OH641,OH,2,Cc1ccc2c(c1)n1c3ccccc3n3c4cc(C)ccc4[n:1]c3c1[n:1]2,DOLYUA
OH642,OH,2,CC1(C)COC(C2=[N:1]C(C)(C)CO2)=[N:1]1,DOMKIA;DOMKIA;INOXEO;NOPYID;NOPYID;OFUJIJ;OFUJIJ;VOCGUQ;VOCHEB;VOCHEB
OH643,OH,4,C1C[S:1]CC[S:1]CCC[S:1]CC[S:1]C1,DONMOJ;DONMUP;FIGVOI;FIGVUO;RAQDOE;RAQDUK;TALROO;ULUBOS;ULUBUY
OH644,OH,2,O=C([O-])c1cc[n:1]c(-c2cccc[n:1]2)n1,DONTUW
OH645,OH,2,O=C([O-])c1ccnc(-c2cccc[n:1]2)[n:1]1,DONVAE;NODXIP
OH646,OH,3,c1cnn(-c2cc(-c3ccc(-c4cc(-n5ccc[n:1]5)[n:1]c(-n5ccc[n:1]5)c4)cc3)cc(-n3cccn3)n2)c1,DONWAF
OH647,OH,2,c1ccc2c(c1)cnc1c2cc2c3ccccc3c[n:1]c2[n:1]1,DORMAB
OH648,OH,3,COc1ccc(-n2cc(-c3cccc(-c4cn(-c5ccc(OC)cc5)n[n:1]4)[n:1]3)[n:1]n2)cc1,DOSGAU
OH649,OH,2,c1ccc(-c2cc[n:1]c3c2ccc2c(-c4ccccc4)cc[n:1]c23)cc1,DOWREM;DOWREM;DOWREM;JARFAK;NIWHAC;NOBFIV;NOBFIV;SEHPEB;SEHPEB
OH650,OH,2,O=C(C[NH2:1])[NH-:1],DOXDID
OH651,OH,2,O=C(C[NH2:1])[O-:1],DOXDOJ
OH652,OH,3,c1cc2c([n:1]c1)-c1c(cc3c([n:1]1)-c1c(ccc[n:1]1)CCCC3)CCCC2,DOYXIY;DOYXIY
OH653,OH,3,c1ccc(OP2(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3cc(-c4[nH]c5ccccc5[n:1]4)[n:1]c(-c4[nH]c5ccccc5[n:1]4)c3)=N2)cc1,DOZSAO;DOZSES
OH654,OH,3,c1ccc(OP2(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3cc(-c4cccc[n:1]4)[n:1]c(-c4cccc[n:1]4)c3)=N2)cc1,DOZSIW;GOXLIQ;GOXLIQ;GOXLOW;GOXLUC;GOXMAJ
OH655,OH,3,c1ccc(OP2(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccc(-c4cc(-c5cccc[n:1]5)[n:1]c(-c5cccc[n:1]5)c4)cc3)=N2)cc1,DOZSOC;GOXLEM;GOXLEM
OH656,OH,2,c1cc[n:1]c(-c2[nH]c3c4cccc5ccc6cccc(c6c54)c3[n:1]2)c1,DUCYAD
OH657,OH,2,c1ccc(Cn2c[n+](Cc3ccccc3)c3c4ccc[n:1]c4c4c(ccc[n:1]4)c32)cc1,DUHNUR;DUHNUR;DUHPAZ;DUHPAZ;DUHPAZ;MOGYIS
OH658,OH,2,c1cc2c3nc4c(nc3c3ccc[n:1]c3c2[n:1]c1)CCCC4,DUMGEY;NUPBEG;XULVAB
OH659,OH,3,CC[N:1](CCc1cccc[n:1]1)CCc1cccc[n:1]1,EBAFOE
OH660,OH,2,c1ccc2c(c1)nc1c3nccc4c5ccccc5[n:1]c(c43)c3c1c2cc[n:1]3,EBALEZ;EBALID
OH661,OH,5,c1cc2ccc3ccc4[n:1]c3c2[n:1]c1C[S:1]CC[O:1]CC[S:1]C4,EBOMAJ
OH662,OH,3,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc(-c4ccc(C)cc4)cc(-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)c[n:1]4)[n:1]3)[n:1]c2)cc1,ECUCOW
OH663,OH,3,COc1ccc(N(c2ccc(OC)cc2)c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,ECUCOW;UDATEA;UDATEA
OH664,OH,4,COc1ccc(-c2cc[n:1]c3c2ccc2c(CCc4ccc(CCc5cc[n:1]c6c5ccc5c(-c7ccc(OC)cc7)cc[n:1]c56)cc4)cc[n:1]c23)cc1,EDOBUU;ILELAM
OH665,OH,2,CN(C)c1cc[n:1]c(-c2cc(N(C)C)cc[n:1]2)c1,EDODIN;EDODIN
OH666,OH,2,c1cc[n:1]c(-c2[nH]cc[n:1]2)c1,EDODIN
